scenario,question,level,time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
nominal_proxy,Q4,M,183600.0,moving-reference-moisture,2277.7777777777783,-1.0127939424362701e-07,1.0127939424362701e-07,-1.0127939441871446e-07,1.7508745413963745e-16,9.48632950849881e-12
nominal_proxy,Q4,M,183900.0,moving-reference-moisture,2277.7777777777783,-1.0073677673404923e-07,1.0073677673404923e-07,-1.0073677690471873e-07,1.7066950234032643e-16,9.28398761821159e-12
nominal_proxy,Q4,M,184200.0,moving-reference-moisture,2277.7777777777783,-1.0019844742407859e-07,1.0019844742407859e-07,-1.0019844759045386e-07,1.6637527029087374e-16,9.086108668999896e-12
nominal_proxy,Q4,M,184500.0,moving-reference-moisture,2277.7777777777783,-9.966436346977503e-08,9.966436346977503e-08,-9.966436363197487e-08,1.6219984784716327e-16,8.892640576395455e-12
nominal_proxy,Q4,M,184800.0,moving-reference-moisture,2277.7777777777783,-9.913448252505199e-08,9.913448252505199e-08,-9.913448268319202e-08,1.581400321658632e-16,8.703457535738453e-12
nominal_proxy,Q4,M,185100.0,moving-reference-moisture,2277.7777777777783,-9.860876273537351e-08,9.860876273537351e-08,-9.860876288956655e-08,1.5419304392011538e-16,8.518526140078098e-12
nominal_proxy,Q4,M,185400.0,moving-reference-moisture,2277.7777777777783,-9.808716273153019e-08,9.808716273153019e-08,-9.808716288188453e-08,1.503543435427181e-16,8.33764395302792e-12
nominal_proxy,Q4,M,185700.0,moving-reference-moisture,2277.7777777777783,-9.756964162348899e-08,9.756964162348899e-08,-9.756964177011068e-08,1.46621694337295e-16,8.160839003186717e-12
nominal_proxy,Q4,M,186000.0,moving-reference-moisture,2277.7777777777783,-9.70561589943317e-08,9.70561589943317e-08,-9.705615913731861e-08,1.429869171419492e-16,7.987952747145613e-12
nominal_proxy,Q4,M,186300.0,moving-reference-moisture,2277.7777777777783,-9.654667489424261e-08,9.654667489424261e-08,-9.654667503369951e-08,1.394568940993771e-16,7.818877578528786e-12
nominal_proxy,Q4,M,186600.0,moving-reference-moisture,2277.7777777777783,-9.604114983462756e-08,9.604114983462756e-08,-9.604114997064844e-08,1.3602087847906043e-16,7.65354825466672e-12
nominal_proxy,Q4,M,186900.0,moving-reference-moisture,2277.7777777777783,-9.553954478224593e-08,9.553954478224593e-08,-9.55395449149253e-08,1.3267937320681161e-16,7.491933987915429e-12
nominal_proxy,Q4,M,187200.0,moving-reference-moisture,2277.7777777777783,-9.504182115346646e-08,9.504182115346646e-08,-9.50418212828929e-08,1.2942643581711008e-16,7.333850522987884e-12
nominal_proxy,Q4,M,187500.0,moving-reference-moisture,2277.7777777777783,-9.454794080856713e-08,9.454794080856713e-08,-9.454794093482848e-08,1.2626135162590658e-16,7.1792987570844195e-12
nominal_proxy,Q4,M,187800.0,moving-reference-moisture,2277.7777777777783,-9.405786604612466e-08,9.405786604612466e-08,-9.405786616930959e-08,1.2318492796147896e-16,7.028118998741596e-12
nominal_proxy,Q4,M,188100.0,moving-reference-moisture,2277.7777777777783,-9.357155959748124e-08,9.357155959748124e-08,-9.357155971767302e-08,1.2019177822367828e-16,6.8803384078585555e-12
nominal_proxy,Q4,M,188400.0,moving-reference-moisture,2277.7777777777783,-9.308898462126955e-08,9.308898462126955e-08,-9.308898473854554e-08,1.1727598641676356e-16,6.735801445950432e-12
nominal_proxy,Q4,M,188700.0,moving-reference-moisture,2277.7777777777783,-9.261010469800651e-08,9.261010469800651e-08,-9.261010481244614e-08,1.1443963041843353e-16,6.5944811693865474e-12
nominal_proxy,Q4,M,189000.0,moving-reference-moisture,2277.7777777777783,-9.213488382945158e-08,9.213488382945158e-08,-9.213488394121873e-08,1.117671488256176e-16,6.456764430943495e-12
nominal_proxy,Q4,M,189300.0,moving-reference-moisture,2277.7777777777783,-9.166328641854685e-08,9.166328641854685e-08,-9.166328652762554e-08,1.0907869272081206e-16,6.321599170707682e-12
nominal_proxy,Q4,M,189600.0,moving-reference-moisture,2277.7777777777783,-9.119527727939934e-08,9.119527727939934e-08,-9.119527738586025e-08,1.0646091092754304e-16,6.189434161373745e-12
nominal_proxy,Q4,M,189900.0,moving-reference-moisture,2277.7777777777783,-9.073082162786367e-08,9.073082162786367e-08,-9.073082173177979e-08,1.039161195515257e-16,6.0601420845974415e-12
nominal_proxy,Q4,M,190200.0,moving-reference-moisture,2277.7777777777783,-9.026988507565311e-08,9.026988507565311e-08,-9.026988517708875e-08,1.0143563650505069e-16,5.9337758975180416e-12
nominal_proxy,Q4,M,190500.0,moving-reference-moisture,2277.7777777777783,-8.981243362185315e-08,8.981243362185315e-08,-8.981243372087252e-08,9.901936914388939e-17,5.8101062224638905e-12
nominal_proxy,Q4,M,190800.0,moving-reference-moisture,2277.7777777777783,-8.935843365907666e-08,8.935843365907666e-08,-8.935843375574577e-08,9.666910417816492e-17,5.6891947016123024e-12
nominal_proxy,Q4,M,191100.0,moving-reference-moisture,2277.7777777777783,-8.890785195737617e-08,8.890785195737617e-08,-8.890785205175584e-08,9.437966676596515e-17,5.570866047645168e-12
nominal_proxy,Q4,M,191400.0,moving-reference-moisture,2277.7777777777783,-8.846065566252594e-08,8.846065566252594e-08,-8.846065575467681e-08,9.215087161883287e-17,5.455242681504198e-12
nominal_proxy,Q4,M,191700.0,moving-reference-moisture,2277.7777777777783,-8.801681229606294e-08,8.801681229606294e-08,-8.801681238604648e-08,8.998353929993573e-17,5.342161604252362e-12
nominal_proxy,Q4,M,192000.0,moving-reference-moisture,2277.7777777777783,-8.757628973774229e-08,8.757628973774229e-08,-8.757628982561361e-08,8.787131706216932e-17,5.231495247980971e-12
nominal_proxy,Q4,M,192300.0,moving-reference-moisture,2277.7777777777783,-8.713905623425447e-08,8.713905623425447e-08,-8.713905632006661e-08,8.581214026272472e-17,5.123297610702223e-12
nominal_proxy,Q4,M,192600.0,moving-reference-moisture,2277.7777777777783,-8.670508039070892e-08,8.670508039070892e-08,-8.670508047451664e-08,8.380771620238622e-17,5.017432763776684e-12
nominal_proxy,Q4,M,192900.0,moving-reference-moisture,2277.7777777777783,-8.627433116549117e-08,8.627433116549117e-08,-8.62743312473429e-08,8.185173183871883e-17,4.9138662480676364e-12
nominal_proxy,Q4,M,193200.0,moving-reference-moisture,2277.7777777777783,-8.584677786582367e-08,8.584677786582367e-08,-8.58467779457753e-08,7.995162517979062e-17,4.8126137379252655e-12
nominal_proxy,Q4,M,193500.0,moving-reference-moisture,2277.7777777777783,-8.54223901434572e-08,8.54223901434572e-08,-8.542239022155393e-08,7.809672890442211e-17,4.713545723463959e-12
nominal_proxy,Q4,M,193800.0,moving-reference-moisture,2277.7777777777783,-8.500113799034216e-08,8.500113799034216e-08,-8.500113806663327e-08,7.629110612378216e-17,4.616587249308227e-12
nominal_proxy,Q4,M,194100.0,moving-reference-moisture,2277.7777777777783,-8.458299173440237e-08,8.458299173440237e-08,-8.458299180893506e-08,7.453269219506183e-17,4.5218197151703556e-12
nominal_proxy,Q4,M,194400.0,moving-reference-moisture,2277.7777777777783,-8.416792203533731e-08,8.416792203533731e-08,-8.416792210815647e-08,7.281915777765618e-17,4.429074921964938e-12
nominal_proxy,Q4,M,194700.0,moving-reference-moisture,2277.7777777777783,-8.375589988048355e-08,8.375589988048355e-08,-8.37558999516308e-08,7.11472470886742e-17,4.3383735210719715e-12
nominal_proxy,Q4,M,195000.0,moving-reference-moisture,2277.7777777777783,-8.334689658072184e-08,8.334689658072184e-08,-8.334689665024181e-08,6.951997768299048e-17,4.249604160942387e-12
nominal_proxy,Q4,M,195300.0,moving-reference-moisture,2277.7777777777783,-8.294088376645878e-08,8.294088376645878e-08,-8.294088383439226e-08,6.793348497278318e-17,4.16277940588727e-12
nominal_proxy,Q4,M,195600.0,moving-reference-moisture,2277.7777777777783,-8.253783338363567e-08,8.253783338363567e-08,-8.25378334500245e-08,6.638882774923636e-17,4.077825236889727e-12
nominal_proxy,Q4,M,195900.0,moving-reference-moisture,2277.7777777777783,-8.213771768981356e-08,8.213771768981356e-08,-8.213771775469321e-08,6.487965326524561e-17,3.994726908170081e-12
nominal_proxy,Q4,M,196200.0,moving-reference-moisture,2277.7777777777783,-8.174050925028071e-08,8.174050925028071e-08,-8.174050931369118e-08,6.341047461823303e-17,3.913422503985092e-12
nominal_proxy,Q4,M,196500.0,moving-reference-moisture,2277.7777777777783,-8.134618093424559e-08,8.134618093424559e-08,-8.134618099622406e-08,6.197847277667102e-17,3.8339196789932836e-12
nominal_proxy,Q4,M,196800.0,moving-reference-moisture,2277.7777777777783,-8.095470591105566e-08,8.095470591105566e-08,-8.095470597163813e-08,6.058246983536733e-17,3.756052590180136e-12
nominal_proxy,Q4,M,197100.0,moving-reference-moisture,2277.7777777777783,-8.056605764647377e-08,8.056605764647377e-08,-8.056605770569507e-08,5.922130112401947e-17,3.679868734376848e-12
nominal_proxy,Q4,M,197400.0,moving-reference-moisture,2277.7777777777783,-8.018020989900383e-08,8.018020989900383e-08,-8.018020995689832e-08,5.789449018659461e-17,3.6054046382899864e-12
nominal_proxy,Q4,M,197700.0,moving-reference-moisture,2277.7777777777783,-7.979713671626542e-08,7.979713671626542e-08,-7.979713677286706e-08,5.660163997639873e-17,3.532465755148282e-12
nominal_proxy,Q4,M,198000.0,moving-reference-moisture,2277.7777777777783,-7.941681243142029e-08,7.941681243142029e-08,-7.941681248675801e-08,5.533772123530751e-17,3.4611571869862463e-12
nominal_proxy,Q4,M,198300.0,moving-reference-moisture,2277.7777777777783,-7.903921165962662e-08,7.903921165962662e-08,-7.90392117137345e-08,5.410786910056367e-17,3.3913432923729257e-12
nominal_proxy,Q4,M,198600.0,moving-reference-moisture,2277.7777777777783,-7.86643092945768e-08,7.86643092945768e-08,-7.866430934748307e-08,5.290627345554464e-17,3.323023744012213e-12
nominal_proxy,Q4,M,198900.0,moving-reference-moisture,2277.7777777777783,-7.829208050503778e-08,7.829208050503778e-08,-7.829208055677488e-08,5.1737103290537686e-17,3.2561774492541057e-12
nominal_proxy,Q4,M,199200.0,moving-reference-moisture,2277.7777777777783,-7.792250073147887e-08,7.792250073147887e-08,-7.792250078207353e-08,5.059465436803865e-17,3.19078518120158e-12
nominal_proxy,Q4,M,199500.0,moving-reference-moisture,2277.7777777777783,-7.755554381164521e-08,7.755554381164521e-08,-7.755554579581384e-08,1.9841686305985596e-15,4.9824186602343915e-11
nominal_proxy,Q4,M,199800.0,moving-reference-moisture,2277.7777777777783,-7.719118959754777e-08,7.719118959754777e-08,-7.719119154485428e-08,1.947306511122771e-15,4.8963294969184123e-11
nominal_proxy,Q4,M,200100.0,moving-reference-moisture,2277.7777777777783,-7.682941229603658e-08,7.682941229603658e-08,-7.682941420721549e-08,1.91117891479604e-15,4.811831758169606e-11
nominal_proxy,Q4,M,200400.0,moving-reference-moisture,2277.7777777777783,-7.647018840595286e-08,7.647018840595286e-08,-7.647019028172289e-08,1.875770025925054e-15,4.72888780553088e-11
nominal_proxy,Q4,M,200700.0,moving-reference-moisture,2277.7777777777783,-7.611349468043825e-08,7.611349468043825e-08,-7.611349652149884e-08,1.841060587745153e-15,4.647470227557992e-11
nominal_proxy,Q4,M,201000.0,moving-reference-moisture,2277.7777777777783,-7.575930812409205e-08,7.575930812409205e-08,-7.575930993113442e-08,1.807042368154881e-15,4.567554545571816e-11
nominal_proxy,Q4,M,201300.0,moving-reference-moisture,2277.7777777777783,-7.54076059900883e-08,7.54076059900883e-08,-7.54076077637842e-08,1.7736959118662307e-15,4.4891025484790113e-11
nominal_proxy,Q4,M,201600.0,moving-reference-moisture,2277.7777777777783,-7.505836577724113e-08,7.505836577724113e-08,-7.505836751825306e-08,1.7410119279865618e-15,4.412091673548411e-11
nominal_proxy,Q4,M,201900.0,moving-reference-moisture,2277.7777777777783,-7.471156522712037e-08,7.471156522712037e-08,-7.471156693608964e-08,1.7089692671619727e-15,4.336489669273917e-11
nominal_proxy,Q4,M,202200.0,moving-reference-moisture,2277.7777777777783,-7.436718232113497e-08,7.436718232113497e-08,-7.436718399869665e-08,1.6775616825244773e-15,4.2622766003722543e-11
nominal_proxy,Q4,M,202500.0,moving-reference-moisture,2277.7777777777783,-7.402519527947993e-08,7.402519527947993e-08,-7.402519692621581e-08,1.6467358771728475e-15,4.1893335689997325e-11
nominal_proxy,Q4,M,202800.0,moving-reference-moisture,2277.7777777777783,-7.368558255196561e-08,7.368558255196561e-08,-7.36855841685209e-08,1.616555285933899e-15,4.1178102523243026e-11
nominal_proxy,Q4,M,203100.0,moving-reference-moisture,2277.7777777777783,-7.3348322823114e-08,7.3348322823114e-08,-7.334832441008025e-08,1.5869662545643789e-15,4.047598624228438e-11
nominal_proxy,Q4,M,203400.0,moving-reference-moisture,2277.7777777777783,-7.301339500544691e-08,7.301339500544691e-08,-7.301339656340615e-08,1.557959240708741e-15,3.9786653191766334e-11
nominal_proxy,Q4,M,203700.0,moving-reference-moisture,2277.7777777777783,-7.268077823721294e-08,7.268077823721294e-08,-7.268077976673557e-08,1.52952262413374e-15,3.9109980465386304e-11
nominal_proxy,Q4,M,204000.0,moving-reference-moisture,2277.7777777777783,-7.235045187969939e-08,7.235045187969939e-08,-7.235045338134241e-08,1.5016430243657873e-15,3.844550400433668e-11
nominal_proxy,Q4,M,204300.0,moving-reference-moisture,2277.7777777777783,-7.202239551957885e-08,7.202239551957885e-08,-7.202239699391844e-08,1.4743395922904248e-15,3.7793217354291804e-11
nominal_proxy,Q4,M,204600.0,moving-reference-moisture,2277.7777777777783,-7.169658894936315e-08,7.169658894936315e-08,-7.169659039690223e-08,1.4475390727926047e-15,3.7152736224936424e-11
nominal_proxy,Q4,M,204900.0,moving-reference-moisture,2277.7777777777783,-7.137301218402257e-08,7.137301218402257e-08,-7.137301360528548e-08,1.4212629063938044e-15,3.6523951271518714e-11
nominal_proxy,Q4,M,205200.0,moving-reference-moisture,2277.7777777777783,-7.105164545101687e-08,7.105164545101687e-08,-7.105164684651527e-08,1.395498400834705e-15,3.590656062792158e-11
nominal_proxy,Q4,M,205500.0,moving-reference-moisture,2277.7777777777783,-7.073246918740734e-08,7.073246918740734e-08,-7.073247055764185e-08,1.3702345049823226e-15,3.5300338349538194e-11
nominal_proxy,Q4,M,205800.0,moving-reference-moisture,2277.7777777777783,-7.0415464037532e-08,7.0415464037532e-08,-7.041546538299487e-08,1.345462867621193e-15,3.4705073596484445e-11
nominal_proxy,Q4,M,206100.0,moving-reference-moisture,2277.7777777777783,-7.010061085204389e-08,7.010061085204389e-08,-7.010061217320574e-08,1.3211618497064917e-15,3.412040613735764e-11
nominal_proxy,Q4,M,206400.0,moving-reference-moisture,2277.7777777777783,-6.978789068037924e-08,6.978789068037924e-08,-6.978789197772362e-08,1.2973443817255542e-15,3.354652028297733e-11
nominal_proxy,Q4,M,206700.0,moving-reference-moisture,2277.7777777777783,-6.947728477456754e-08,6.947728477456754e-08,-6.947728604855502e-08,1.2739874879096863e-15,3.298299985548231e-11
nominal_proxy,Q4,M,207000.0,moving-reference-moisture,2277.7777777777783,-6.916877458383765e-08,6.916877458383765e-08,-6.916877583491872e-08,1.2510810700379699e-15,3.2429580241704516e-11
nominal_proxy,Q4,M,207300.0,moving-reference-moisture,2278.0590109506775,-6.886979682479154e-08,6.886979682479154e-08,-6.886979728106376e-08,4.562722170793192e-16,1.8378605461272113e-11
nominal_proxy,Q4,M,207600.0,moving-reference-moisture,2278.7623217971855,-6.85841352987505e-08,6.85841352987505e-08,-6.858413575074133e-08,4.519908228729734e-16,1.8234087353583547e-11
nominal_proxy,Q4,M,207900.0,moving-reference-moisture,2279.677112927941,-6.830607945041632e-08,6.830607945041632e-08,-6.83060798985386e-08,4.481222778190752e-16,1.8105058300652177e-11
nominal_proxy,Q4,M,208200.0,moving-reference-moisture,2280.5924550227933,-6.802999405161369e-08,6.802999405161369e-08,-6.802999449572493e-08,4.44111245941581e-16,1.7973225809362435e-11
nominal_proxy,Q4,M,208500.0,moving-reference-moisture,2281.296939520878,-6.775027593760222e-08,6.775027593760222e-08,-6.775027637709992e-08,4.3949769570590327e-16,1.7822579881099452e-11
nominal_proxy,Q4,M,208800.0,moving-reference-moisture,2281.578824722576,-6.746136869640539e-08,6.746136869640539e-08,-6.746136913031906e-08,4.339136707057987e-16,1.7640329186851146e-11
nominal_proxy,Q4,M,209100.0,moving-reference-moisture,2281.578824722576,-6.716695610589935e-08,6.716695610589935e-08,-6.716695653366062e-08,4.277612733631967e-16,1.743696451227943e-11
nominal_proxy,Q4,M,209400.0,moving-reference-moisture,2281.578824722576,-6.687436585081318e-08,6.687436585081318e-08,-6.687436627256081e-08,4.2174763060526678e-16,1.7235245742294144e-11
nominal_proxy,Q4,M,209700.0,moving-reference-moisture,2281.578824722576,-6.658359503147677e-08,6.658359503147677e-08,-6.658359544741577e-08,4.15938996290352e-16,1.7039866776208878e-11
nominal_proxy,Q4,M,210000.0,moving-reference-moisture,2281.578824722576,-6.629464638315166e-08,6.629464638315166e-08,-6.629464679346828e-08,4.1031661657960457e-16,1.6850241968132395e-11
nominal_proxy,Q4,M,210300.0,moving-reference-moisture,2281.578824722576,-6.600752147605683e-08,6.600752147605683e-08,-6.600752188089841e-08,4.0484158089701e-16,1.6665250938423177e-11
nominal_proxy,Q4,M,210600.0,moving-reference-moisture,2281.578824722576,-6.572221963362004e-08,6.572221963362004e-08,-6.572222003310822e-08,3.994881738516852e-16,1.648376297382992e-11
nominal_proxy,Q4,M,210900.0,moving-reference-moisture,2281.578824722576,-6.543873791610439e-08,6.543873791610439e-08,-6.543873831034228e-08,3.942378930676886e-16,1.630535799843366e-11
nominal_proxy,Q4,M,211200.0,moving-reference-moisture,2281.578824722576,-6.51570713501976e-08,6.51570713501976e-08,-6.515707173927283e-08,3.8907522725417366e-16,1.6129420713422797e-11
nominal_proxy,Q4,M,211500.0,moving-reference-moisture,2281.578824722576,-6.48772132118022e-08,6.48772132118022e-08,-6.487721359579781e-08,3.83995610374159e-16,1.595559932173813e-11
nominal_proxy,Q4,M,211800.0,moving-reference-moisture,2281.578824722576,-6.459915530551565e-08,6.459915530551565e-08,-6.459915568450482e-08,3.789891691998533e-16,1.5783713238107966e-11
nominal_proxy,Q4,M,212100.0,moving-reference-moisture,2281.578824722576,-6.432288822114311e-08,6.432288822114311e-08,-6.432288859519424e-08,3.740511259360383e-16,1.5613628112483776e-11
nominal_proxy,Q4,M,212400.0,moving-reference-moisture,2281.578824722576,-6.404840156052005e-08,6.404840156052005e-08,-6.404840192969617e-08,3.691761204523448e-16,1.5445172206723173e-11
nominal_proxy,Q4,M,212700.0,moving-reference-moisture,2281.578824722576,-6.377568413640148e-08,6.377568413640148e-08,-6.377568450077041e-08,3.6436893054399083e-16,1.5278481129804083e-11
nominal_proxy,Q4,M,213000.0,moving-reference-moisture,2281.578824722576,-6.350472412718602e-08,6.350472412718602e-08,-6.350472448680381e-08,3.5961779039394345e-16,1.5113271276005725e-11
nominal_proxy,Q4,M,213300.0,moving-reference-moisture,2281.578824722576,-6.323550922390222e-08,6.323550922390222e-08,-6.323550957779248e-08,3.5389025948372827e-16,1.4808651403950397e-11
